"","Code","Continent, Region, Country","century","decade","year","heights.cm","year_decade","height.in"
"1214",710,"South Africa","18","9","0",170.364,"1890",67.0724409448819
"1215",710,"South Africa","19","0","0",169.898,"1900",66.8889763779528
"1216",710,"South Africa","19","1","0",169.704,"1910",66.8125984251969
"1217",710,"South Africa","19","2","0",169.214,"1920",66.6196850393701
"1218",710,"South Africa","19","3","0",169.984,"1930",66.9228346456693
"1219",710,"South Africa","19","4","0",168.225,"1940",66.2303149606299
"1220",710,"South Africa","19","5","0",170.1,"1950",66.9685039370079
"1221",710,"South Africa","19","6","0",169.5,"1960",66.7322834645669
"1222",710,"South Africa","19","7","0",168.9,"1970",66.496062992126
"1223",710,"South Africa","19","8","0",168.1,"1980",66.1811023622047
"1224",748,"Swaziland","19","3","0",168.812,"1930",66.4614173228346
"1225",748,"Swaziland","19","5","0",169.473,"1950",66.7216535433071
"1226",748,"Swaziland","19","6","0",169.884,"1960",66.8834645669291
"1227",748,"Swaziland","19","7","0",170.493,"1970",67.1232283464567
"1228",748,"Swaziland","19","8","0",170.238,"1980",67.0228346456693
"1229",108,"Burundi","19","2","0",166.14,"1920",65.4094488188976
"1230",108,"Burundi","19","3","0",169.355,"1930",66.6751968503937
"1231",174,"Comoros","19","5","0",166.8,"1950",65.6692913385827
"1232",174,"Comoros","19","6","0",167,"1960",65.748031496063
"1233",174,"Comoros","19","7","0",167,"1970",65.748031496063
"1234",262,"Djibouti","19","8","0",168.893,"1980",66.4933070866142
"1235",232,"Eritrea","18","6","0",166.282,"1860",65.4653543307087
"1236",232,"Eritrea","18","8","0",165.342,"1880",65.0952755905512
"1237",232,"Eritrea","19","3","0",164,"1930",64.5669291338583
"1238",232,"Eritrea","19","5","0",156.7,"1950",61.6929133858268
"1239",232,"Eritrea","19","6","0",155.75,"1960",61.3188976377953
"1240",232,"Eritrea","19","7","0",156,"1970",61.4173228346457
"1241",230,"Ethiopia (until 1993)","18","6","0",169.3,"1860",66.6535433070866
"1242",230,"Ethiopia (until 1993)","18","8","0",167.461,"1880",65.9295275590551
"1243",230,"Ethiopia (until 1993)","19","1","0",161.451,"1910",63.5633858267717
"1244",230,"Ethiopia (until 1993)","19","2","0",166.636,"1920",65.6047244094488
"1245",230,"Ethiopia (until 1993)","19","3","0",167.27,"1930",65.8543307086614
"1246",230,"Ethiopia (until 1993)","19","4","0",168.5,"1940",66.3385826771653
"1247",230,"Ethiopia (until 1993)","19","5","0",166.823,"1950",65.6783464566929
"1248",230,"Ethiopia (until 1993)","19","6","0",167.512,"1960",65.9496062992126
"1249",230,"Ethiopia (until 1993)","19","7","0",167.49,"1970",65.9409448818898
"1250",230,"Ethiopia (until 1993)","19","8","0",167.253,"1980",65.8476377952756
"1251",231,"Ethiopia (from 1993)","18","6","0",169.3,"1860",66.6535433070866
"1252",231,"Ethiopia (from 1993)","18","8","0",167.461,"1880",65.9295275590551
"1253",231,"Ethiopia (from 1993)","19","1","0",161.451,"1910",63.5633858267717
"1254",231,"Ethiopia (from 1993)","19","2","0",166.636,"1920",65.6047244094488
"1255",231,"Ethiopia (from 1993)","19","3","0",167.27,"1930",65.8543307086614
"1256",231,"Ethiopia (from 1993)","19","4","0",168.5,"1940",66.3385826771653
"1257",231,"Ethiopia (from 1993)","19","5","0",166.823,"1950",65.6783464566929
"1258",231,"Ethiopia (from 1993)","19","6","0",167.512,"1960",65.9496062992126
"1259",231,"Ethiopia (from 1993)","19","7","0",167.49,"1970",65.9409448818898
"1260",231,"Ethiopia (from 1993)","19","8","0",167.253,"1980",65.8476377952756
"1261",404,"Kenya","18","8","0",164.535,"1880",64.7775590551181
"1262",404,"Kenya","18","9","0",166,"1890",65.3543307086614
"1263",404,"Kenya","19","0","0",166.7,"1900",65.6299212598425
"1264",404,"Kenya","19","1","0",168.079,"1910",66.1728346456693
"1265",404,"Kenya","19","2","0",167.698,"1920",66.0228346456693
"1266",404,"Kenya","19","5","0",169.884,"1950",66.8834645669291
"1267",404,"Kenya","19","6","0",170.745,"1960",67.2224409448819
"1268",404,"Kenya","19","7","0",170.902,"1970",67.2842519685039
"1269",404,"Kenya","19","8","0",171.221,"1980",67.409842519685
"1270",450,"Madagascar","18","6","0",163.918,"1860",64.5346456692913
"1271",450,"Madagascar","19","0","0",163.151,"1900",64.2326771653543
"1272",450,"Madagascar","19","1","0",163.154,"1910",64.2338582677165
"1273",450,"Madagascar","19","2","0",163.45,"1920",64.3503937007874
"1274",450,"Madagascar","19","5","0",164.056,"1950",64.5889763779528
"1275",450,"Madagascar","19","6","0",164.954,"1960",64.9425196850394
"1276",450,"Madagascar","19","7","0",163.884,"1970",64.5212598425197
"1277",450,"Madagascar","19","8","0",162.874,"1980",64.1236220472441
"1278",454,"Malawi","18","7","0",166.65,"1870",65.6102362204724
"1279",454,"Malawi","19","2","0",168.42,"1920",66.3070866141732
"1280",454,"Malawi","19","3","0",165.6,"1930",65.1968503937008
"1281",454,"Malawi","19","4","0",166.202,"1940",65.4338582677165
"1282",454,"Malawi","19","5","0",166.617,"1950",65.5972440944882
"1283",454,"Malawi","19","6","0",167.089,"1960",65.7830708661417
"1284",454,"Malawi","19","7","0",166.729,"1970",65.6413385826772
"1285",454,"Malawi","19","8","0",166.244,"1980",65.4503937007874
"1286",508,"Mozambique","18","1","0",164.1,"1810",64.6062992125984
"1287",508,"Mozambique","18","7","0",167.05,"1870",65.7677165354331
"1288",508,"Mozambique","19","0","0",169.613,"1900",66.7767716535433
"1289",508,"Mozambique","19","1","0",166.667,"1910",65.6169291338583
"1290",508,"Mozambique","19","2","0",168.639,"1920",66.3933070866142
"1291",508,"Mozambique","19","3","0",167.29,"1930",65.8622047244095
"1292",508,"Mozambique","19","5","0",165.967,"1950",65.3413385826772
"1293",508,"Mozambique","19","6","0",166.269,"1960",65.4602362204724
"1294",508,"Mozambique","19","7","0",165.547,"1970",65.1759842519685
"1295",508,"Mozambique","19","8","0",165.15,"1980",65.0196850393701
"1296",646,"Rwanda","19","1","0",172,"1910",67.7165354330709
"1297",646,"Rwanda","19","2","0",171.566,"1920",67.5456692913386
"1298",646,"Rwanda","19","3","0",169.321,"1930",66.6618110236221
"1299",646,"Rwanda","19","5","0",168.887,"1950",66.4909448818898
"1300",646,"Rwanda","19","6","0",168.804,"1960",66.4582677165354
"1301",646,"Rwanda","19","7","0",167.908,"1970",66.1055118110236
"1302",646,"Rwanda","19","8","0",167.162,"1980",65.811811023622
"1303",706,"Somalia","18","8","0",172.75,"1880",68.011811023622
"1304",706,"Somalia","18","9","0",171.4,"1890",67.4803149606299
"1305",706,"Somalia","19","0","0",171.9,"1900",67.6771653543307
"1306",706,"Somalia","19","1","0",171.068,"1910",67.3496062992126
"1307",706,"Somalia","19","2","0",168.69,"1920",66.4133858267716
"1308",706,"Somalia","19","3","0",172.9,"1930",68.0708661417323
"1309",800,"Uganda","18","7","0",168.07,"1870",66.1692913385827
"1310",800,"Uganda","18","8","0",166.311,"1880",65.4767716535433
"1311",800,"Uganda","18","9","0",166.425,"1890",65.5216535433071
"1312",800,"Uganda","19","1","0",165.96,"1910",65.3385826771654
"1313",800,"Uganda","19","2","0",167.486,"1920",65.9393700787402
"1314",800,"Uganda","19","3","0",164.892,"1930",64.9181102362205
"1315",800,"Uganda","19","5","0",169.822,"1950",66.8590551181102
"1316",800,"Uganda","19","6","0",170.087,"1960",66.9633858267716
"1317",800,"Uganda","19","7","0",169.612,"1970",66.7763779527559
"1318",800,"Uganda","19","8","0",169.274,"1980",66.6433070866142
"1319",834,"United Republic of Tanzania","18","7","0",167.769,"1870",66.0507874015748
"1320",834,"United Republic of Tanzania","18","8","0",168.516,"1880",66.3448818897638
"1321",834,"United Republic of Tanzania","18","9","0",167.669,"1890",66.0114173228346
"1322",834,"United Republic of Tanzania","19","1","0",164.965,"1910",64.9468503937008
"1323",834,"United Republic of Tanzania","19","2","0",165.788,"1920",65.2708661417323
"1324",834,"United Republic of Tanzania","19","3","0",166.6,"1930",65.5905511811024
"1325",834,"United Republic of Tanzania","19","4","0",165.569,"1940",65.1846456692913
"1326",834,"United Republic of Tanzania","19","5","0",166.195,"1950",65.4311023622047
"1327",834,"United Republic of Tanzania","19","6","0",167.167,"1960",65.813779527559
"1328",834,"United Republic of Tanzania","19","7","0",167.805,"1970",66.0649606299213
"1329",834,"United Republic of Tanzania","19","8","0",166.861,"1980",65.6933070866142
"1330",894,"Zambia","19","4","0",168.063,"1940",66.1665354330709
"1331",894,"Zambia","19","5","0",169.635,"1950",66.7854330708661
"1332",894,"Zambia","19","6","0",169.719,"1960",66.8185039370079
"1333",894,"Zambia","19","7","0",168.932,"1970",66.5086614173228
"1334",894,"Zambia","19","8","0",168.194,"1980",66.2181102362205
"1335",716,"Zimbabwe","18","9","0",169.045,"1890",66.5531496062992
"1336",716,"Zimbabwe","19","0","0",167.63,"1900",65.996062992126
"1337",716,"Zimbabwe","19","5","0",170.988,"1950",67.3181102362205
"1338",716,"Zimbabwe","19","6","0",171.076,"1960",67.3527559055118
"1339",716,"Zimbabwe","19","7","0",171.34,"1970",67.4566929133858
"1340",716,"Zimbabwe","19","8","0",171.004,"1980",67.3244094488189
